trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear
422,13,13,0,4586.6569,17268.2843,179,32,2.720108,7,2
423,14,14,0,3801.6304,13658.1518,166,24,1.200069,7,2
424,15,15,0,3911.3124,12721.5620,216,30,2.863138,7,2
425,13,13,0,3293.6436,11783.2181,146,23,2.784915,6,2
426,10,10,0,3306.7199,12433.5993,129,22,0.820246,7,2
427,13,13,0,3391.9625,12554.8127,137,28,1.044777,6,2
428,15,15,0,3352.9207,11224.6033,173,29,1.412836,7,2
429,11,11,0,3435.2233,12871.1165,135,25,1.076535,7,2
430,16,16,0,4280.7133,16008.5665,167,26,1.503875,7,2
431,16,16,0,3931.0318,14780.1590,150,37,1.524171,7,2
432,10,10,0,2998.3725,10956.8626,126,20,0.517683,6,2
433,14,14,0,3870.5985,14927.9927,136,24,0.805311,7,2
434,15,15,0,3680.5110,13362.5550,156,27,0.752765,7,2
435,14,14,0,3918.6850,14578.4251,156,30,2.617416,7,2
436,11,11,0,3074.3395,11561.6973,118,21,0.513739,6,3
437,14,14,0,3305.0767,11050.3834,172,24,1.537052,7,2
438,14,14,0,3690.7940,13168.9699,165,28,1.256239,7,2
439,16,16,0,4086.0293,16360.1463,123,28,1.033055,7,2
440,15,15,0,3703.8476,13209.2382,165,34,1.713179,6,2
441,13,13,0,3394.5183,12017.5915,155,32,1.063421,6,2
442,13,13,0,4035.9956,16014.9779,129,25,1.939671,7,2
443,16,16,0,4526.7034,17793.5169,149,33,0.742778,7,3
444,16,16,0,4466.0461,17005.2305,165,35,1.699384,7,2
445,12,12,0,3286.0446,11505.2232,155,22,1.002450,6,2
446,11,11,0,3764.1345,13885.6724,156,29,2.231521,7,2
447,10,10,0,3503.1667,13260.8333,134,25,0.658722,6,2
448,11,11,0,3388.2210,12726.1049,132,24,1.522452,7,2
449,10,10,0,3561.8969,12409.4845,172,23,0.709482,7,3
450,10,10,0,3856.6416,14463.2081,153,28,0.631978,7,2
451,12,12,0,3809.2424,14291.2122,149,25,1.082864,7,2
452,10,10,0,3522.4253,13052.1263,144,24,0.726720,7,2
453,10,10,0,3857.3944,14566.9721,149,21,0.541592,7,2
454,10,10,0,4063.0460,15380.2299,157,23,0.709739,7,2
455,15,15,0,3705.7375,13248.6875,164,27,0.847572,7,2
456,11,11,0,3165.4821,11272.4107,143,23,1.084126,7,2
457,13,13,0,4371.9184,16604.5922,165,29,0.866444,7,2
458,11,11,0,4247.7827,16553.9135,148,29,1.776335,7,2
459,16,16,0,3565.1190,13140.5948,144,24,2.207627,7,2
460,15,15,0,4186.4772,15632.3861,165,30,1.325495,7,2
461,14,14,0,4191.6409,16348.2046,143,29,2.025812,7,2
462,11,11,0,3520.5862,12957.9308,146,23,1.302480,7,2
463,13,13,0,3955.5786,15022.8928,148,29,1.020547,7,2
464,13,13,0,3890.6167,14693.0837,149,29,3.480586,7,2
465,16,16,0,3321.1286,12380.6429,128,25,1.909119,7,2
466,15,15,0,3863.1578,14130.7889,161,25,1.842302,7,2
467,15,15,0,3018.0568,10805.2840,132,27,2.788331,5,3
468,16,16,0,4176.9466,15824.7330,156,30,2.139675,7,2
469,14,14,0,4328.0818,15935.4091,178,33,1.460715,7,2
470,12,12,0,3763.6443,13588.2216,165,24,0.949099,7,2
471,16,16,0,3414.6586,12258.2931,148,24,1.167115,7,3
472,12,12,0,4003.6447,14868.2233,162,27,0.865384,7,2
473,10,10,0,3243.1383,11075.6915,164,26,0.848754,7,2
474,11,11,0,3212.1889,11805.9447,133,22,1.306693,7,2
475,14,14,0,3871.5349,14827.6744,140,27,1.800442,7,2
476,11,11,0,3828.1115,14260.5574,154,25,1.911482,7,2
477,11,11,0,3960.7117,14948.5583,153,23,0.829991,7,2
478,16,16,0,3518.1602,12645.8009,152,27,2.939994,7,2
479,11,11,0,3235.8443,11749.2217,139,21,2.932801,6,2
480,12,12,0,3438.7092,12498.5460,147,23,0.769322,6,3
481,15,15,0,4059.3635,15091.8177,162,31,5.107090,7,2
482,12,12,0,3826.2624,14746.3122,137,26,1.553048,7,2
483,15,15,0,3993.8087,15454.0434,139,32,3.260475,7,2
484,14,14,0,4036.7805,15213.9025,154,28,2.406189,7,2
485,12,12,0,3984.1865,14810.9325,161,27,1.111895,7,2
486,14,14,0,4384.4215,16162.1076,181,34,6.502701,7,2
487,10,10,0,3847.5432,14202.7162,160,25,1.114224,7,2
488,14,14,0,3436.6163,12988.0817,129,30,1.359018,6,2
489,15,15,0,4230.1874,16005.9372,160,29,2.590539,7,2
490,14,14,0,3380.7630,11883.8149,156,30,3.021240,7,2
491,16,16,0,3963.2988,13631.4940,194,32,1.697832,7,2
492,16,16,0,3961.1324,14585.6621,161,30,2.065142,7,2
493,11,11,0,2460.9472,8264.7358,127,21,1.003415,5,2
494,14,14,0,4416.9441,16569.7205,173,34,4.722187,7,2
495,10,10,0,2885.6278,9968.1392,141,24,1.239742,6,2
496,12,12,0,3461.6173,12583.0864,148,25,1.426094,7,2
497,11,11,0,3684.0737,13385.3685,160,27,1.226279,7,2
498,11,11,0,3626.9237,13659.6183,140,23,0.935129,7,2
499,16,16,0,3836.6082,14088.0412,158,33,3.697307,7,3
500,10,10,0,3829.9151,14239.5757,156,25,2.391495,7,2
501,12,12,0,3639.2142,13376.0709,152,29,1.631047,7,2
502,12,12,0,3378.5776,11977.8880,154,23,1.119770,7,2
503,14,14,0,3804.0503,13925.2516,159,34,4.030326,7,2
504,10,10,0,3114.3888,10926.9438,147,27,1.329285,6,2
505,11,11,0,3693.6426,13563.2128,155,27,1.293484,7,3
506,14,14,0,4015.2842,13521.4208,207,33,2.333295,7,2
507,11,11,0,3906.9122,14814.5610,149,26,0.799800,7,3
508,11,11,0,3869.4357,14922.1785,138,25,1.907986,7,2
509,15,15,0,3719.0725,13700.3626,151,26,3.369288,7,2
510,13,13,0,4048.7589,15143.7943,160,32,1.462966,7,2
511,10,10,0,3290.5479,11487.7395,158,23,0.952776,7,2
512,13,13,0,3776.9790,13904.8949,156,28,3.479534,7,2
513,12,12,0,3785.0180,14105.0900,151,25,1.112824,7,2
514,16,16,0,3955.2898,14416.4491,165,35,2.031658,7,2
515,11,11,0,3611.5756,13732.8780,136,23,0.917371,7,2
516,10,10,0,2790.2651,9591.3257,137,19,0.714918,6,2
517,14,14,0,4024.0372,15310.1862,149,30,3.307029,7,2
518,12,12,0,3739.0500,13920.2500,150,29,3.026392,7,2
519,12,12,0,3729.9098,13869.5488,150,32,1.560523,7,2
520,10,10,0,3498.4022,11967.0112,176,26,1.611840,7,2
521,10,10,0,2948.0457,11275.2285,108,20,3.072131,5,2
522,12,12,0,3022.1451,10730.7254,136,20,0.809840,6,2
523,15,15,0,4438.6995,16908.4977,165,28,1.482934,7,3
524,14,14,0,3628.7867,13718.9333,137,27,2.198821,7,2
525,10,10,0,3041.0748,11575.3741,113,20,1.491325,6,2
526,15,15,0,4120.7960,15323.9798,165,27,0.846243,7,2
527,12,12,0,3488.2695,13166.3477,133,23,0.907236,7,2
528,16,16,0,4166.0123,15885.0613,152,29,4.947982,7,2
529,11,11,0,3363.1143,12215.5713,145,28,0.758793,6,2
530,10,10,0,3251.5471,11672.7353,145,21,0.595797,7,2
531,12,12,0,4135.7381,15433.6903,165,32,1.207347,7,3
532,16,16,0,3666.6055,12768.0273,173,28,2.164204,7,2
533,12,12,0,3773.9054,13769.5272,161,29,0.725651,7,3
534,10,10,0,2951.1030,11115.5148,114,27,2.819857,5,2
535,14,14,0,3798.3694,14536.8472,137,28,1.108363,7,2
536,12,12,0,3678.3637,13896.8184,141,27,1.057227,6,2
537,12,12,0,4047.9206,14929.6030,168,37,1.879900,7,2
538,13,13,0,3847.4776,14812.3879,137,27,1.116423,7,2
539,13,13,0,3649.6768,13833.3839,138,27,1.047062,7,2
540,16,16,0,4301.6728,15948.3641,173,29,1.981170,7,2
541,14,14,0,3890.8920,14379.4601,158,29,1.885690,7,2
542,16,16,0,4065.0970,15350.4851,153,31,2.323615,7,2
543,16,16,0,4076.2819,14841.4095,172,32,3.047519,7,2
544,12,12,0,3623.1027,12950.5133,163,27,0.632022,7,2
545,12,12,0,3814.6481,14208.2403,153,26,1.907353,7,2
546,13,13,0,3635.7986,13323.9931,152,26,0.993293,7,2
547,14,14,0,4146.7292,15558.6461,161,35,3.548995,7,2
548,10,10,0,3697.8736,13024.3678,174,26,0.882301,7,2
549,12,12,0,3557.7283,13228.6417,143,22,0.749847,7,2
550,14,14,0,4052.1615,15315.8076,154,24,0.711848,7,2
551,16,16,0,3894.4364,14717.1822,145,26,3.381772,7,2
552,11,11,0,3398.2923,12236.4614,150,25,1.346354,7,2
553,12,12,0,4000.4558,14772.2792,165,31,1.351334,7,2
554,13,13,0,3908.2928,14711.4638,151,26,1.318156,7,2
555,13,13,0,3640.2222,13731.1110,139,28,2.621453,6,2
556,12,12,0,4231.6545,15778.2726,170,31,3.538362,7,2
557,16,16,0,4707.2310,19001.1550,138,33,1.639361,7,2
558,11,11,0,3686.3801,13486.9003,156,21,1.426693,7,2
559,10,10,0,2850.8209,9544.1043,149,17,0.504755,7,2
560,12,12,0,3303.7693,11818.8466,147,23,2.689223,6,2
561,16,16,0,3948.6088,15188.0440,139,27,1.289736,7,2
562,15,15,0,3601.2808,13486.4038,139,25,1.437991,7,2
563,11,11,0,4179.9333,16434.6666,140,24,0.866760,7,2
564,10,10,0,3302.4102,12287.0512,132,22,1.311974,6,2
565,12,12,0,3359.8062,12419.0309,137,25,2.904964,6,2
566,11,11,0,3191.2515,11211.2575,150,23,1.156089,7,2
567,14,14,0,4275.8529,16539.2646,151,31,0.911618,7,2
568,14,14,0,4129.1451,15745.7255,153,31,2.730212,7,2
569,14,14,0,3654.7721,13688.8603,142,28,1.110892,6,2
570,12,12,0,3480.4638,12652.3188,149,30,1.432547,7,2
571,16,16,0,4223.2945,15766.4725,166,30,2.191789,7,2
572,13,13,0,3658.8522,13209.2612,160,29,2.149805,6,2
573,11,11,0,4307.9271,17344.6353,132,27,1.110062,7,2
574,10,10,0,4367.5336,16552.6682,168,25,1.650571,7,3
575,13,13,0,3982.8337,14164.1683,181,30,3.029565,7,2
576,10,10,0,3098.1939,11445.9694,127,21,0.897807,6,2
577,16,16,0,3832.3855,14791.9275,133,27,1.995283,7,2
578,14,14,0,4175.7885,15168.9425,179,32,2.800913,7,2
579,16,16,0,4450.4721,17052.3605,160,36,2.743960,7,2
580,16,16,0,4418.5371,16947.6857,159,34,1.157752,7,2
581,13,13,0,2913.2378,10541.1890,125,22,1.267248,5,2
582,13,13,0,3843.8502,14139.2508,159,30,1.042985,7,2
583,13,13,0,3097.2288,11026.1439,138,23,0.708288,6,2
584,14,14,0,4389.4904,16297.4519,177,37,1.301451,7,2
585,10,10,0,3419.9170,12514.5849,145,22,1.324199,7,2
586,16,16,0,3876.5660,14327.8300,156,27,2.308642,7,2
587,15,15,0,4903.4103,19057.0516,170,30,0.765887,7,2
588,16,16,0,3764.0209,13040.1046,180,32,3.083018,7,2
589,12,12,0,3562.2146,12556.0731,166,30,1.404726,7,2
590,12,12,0,3287.3633,12166.8163,134,29,1.034428,6,2
591,13,13,0,4574.8901,16529.4507,201,38,1.257149,7,2
592,13,13,0,3601.3920,13416.9601,143,22,0.504252,7,4
593,12,12,0,3923.1391,13960.6953,179,30,0.879011,7,3
594,11,11,0,3527.1213,13235.6064,138,24,0.826246,7,2
595,13,13,0,3892.7144,14128.5718,168,31,2.543318,7,3
596,14,14,0,3742.1398,13960.6988,147,27,2.715425,7,2
597,14,14,0,3472.7761,12908.8807,138,24,1.744427,6,2
598,11,11,0,3483.3486,12436.7432,158,29,1.044848,7,2
599,11,11,0,3706.2532,14066.2658,140,22,1.584975,7,3
600,13,13,0,3331.3515,11926.7575,147,24,3.708216,7,2
601,10,10,0,3058.7392,11153.6958,129,20,1.323170,5,2
602,15,15,0,4088.8823,16249.4116,128,27,2.397347,7,2
603,15,15,0,3459.2777,11661.3885,177,29,2.513265,7,2
604,14,14,0,3467.0526,12560.2632,148,25,0.934760,7,2
605,15,15,0,4546.3232,16641.6159,191,35,4.842886,7,2
606,13,13,0,3736.7844,13803.9220,153,26,0.876125,7,3
607,13,13,0,3267.0068,11610.0340,147,28,3.198606,6,2
608,13,13,0,3631.2909,13566.4546,143,27,0.706150,7,2
609,15,15,0,4373.1731,15930.8653,186,34,2.022119,7,3
610,13,13,0,3701.1488,13160.7440,169,26,0.738159,7,2
611,10,10,0,3209.0547,11730.2736,136,22,3.464583,5,2
612,11,11,0,3187.1488,11055.7439,154,21,2.084034,7,2
613,13,13,0,3454.2635,13016.3175,132,25,0.873845,6,2
614,14,14,0,4475.9804,16549.9022,184,34,1.509845,7,2
615,10,10,0,3604.8146,13314.0731,149,24,0.895916,7,2
616,12,12,0,3708.7472,13548.7361,157,24,0.840984,7,2
617,10,10,0,3780.8041,13694.0205,166,25,0.744504,7,3
618,10,10,0,3437.0950,12300.4750,155,24,0.957252,7,3
619,12,12,0,3164.6036,11338.0182,140,21,1.109562,6,2
620,10,10,0,3292.6064,12053.0322,139,23,0.806983,6,2
621,15,15,0,4697.9181,18529.5904,154,32,3.760311,7,2
622,15,15,0,4433.2495,16786.2474,168,31,1.255052,7,3
623,16,16,0,3810.1303,14225.6516,148,26,2.199947,7,2
624,12,12,0,3568.3238,13241.6189,144,30,1.017872,7,2
625,13,13,0,3248.9846,11919.9228,134,24,1.434697,6,2
626,12,12,0,4335.2496,16951.2478,148,26,1.778169,7,2
627,14,14,0,4369.3846,16736.9228,160,32,1.343200,7,2
628,16,16,0,4587.0556,17715.2782,162,35,0.982905,7,2
629,10,10,0,3340.9492,12149.7462,144,26,0.793309,7,2
630,14,14,0,3884.0198,14925.0988,139,31,1.906853,7,2
631,11,11,0,3200.9312,10924.6560,161,24,1.152776,7,2
632,11,11,0,4228.1532,16320.7658,152,29,1.895316,7,2
633,15,15,0,4193.6915,15908.4575,156,26,0.996354,7,2
634,14,14,0,3890.6283,14498.1413,154,28,1.650669,6,2
635,10,10,0,3546.9428,13354.7141,138,25,0.895515,7,2
636,12,12,0,4596.2629,18541.3144,139,32,1.194099,7,2
637,10,10,0,3878.2947,14531.4735,154,26,0.999925,7,3
638,16,16,0,3883.1137,14795.5686,142,35,2.388087,7,2
639,16,16,0,4253.5422,16102.7111,160,32,3.942747,7,2
640,15,15,0,4138.3699,15676.8497,156,31,2.427639,7,2
641,13,13,0,3133.6245,11003.1224,146,25,1.677093,7,2
642,12,12,0,4212.0636,16295.3179,149,25,1.618334,7,2
643,11,11,0,3347.0278,12215.1388,142,24,1.051345,6,3
644,15,15,0,3621.7849,12813.9244,165,28,4.011380,6,2
645,13,13,0,3599.8108,13099.0538,153,27,2.477025,7,2
646,13,13,0,3135.2829,11516.4144,129,23,1.000296,6,2
647,13,13,0,3967.8454,14874.2271,156,31,1.227738,7,2
648,15,15,0,3949.3854,14561.9271,161,30,1.520655,6,3
649,15,15,0,4876.5654,19402.8268,155,35,1.084432,7,2
650,11,11,0,3135.1253,10955.6263,148,23,1.948078,7,2
651,11,11,0,4549.4013,17787.0063,158,34,1.076093,7,2
652,11,11,0,3868.1685,14065.8426,167,30,2.295276,7,2
653,16,16,0,3487.0776,12445.3878,154,29,1.250387,7,2
654,12,12,0,3319.2025,12001.0126,144,25,1.263024,6,2
655,13,13,0,3357.6003,11893.0014,153,22,2.495153,7,2
656,16,16,0,4441.7075,16638.5377,174,33,2.987553,7,2
657,16,16,0,4301.0826,15855.4132,176,30,1.843895,7,2
658,10,10,0,3986.5330,15012.6648,156,24,0.656870,7,5
659,15,15,0,3989.1877,15175.9386,148,32,2.078804,7,2
660,14,14,0,4087.7716,15453.8578,155,28,1.841708,6,2
661,13,13,0,4046.1751,15130.8754,159,28,1.244291,7,2
662,15,15,0,3666.6679,11888.3396,203,38,2.232432,6,2
663,16,16,0,3360.7604,11993.8022,148,25,2.202444,7,2
664,10,10,0,3636.0278,13670.1392,143,30,1.046517,6,3
665,16,16,0,4382.0401,16510.2006,168,31,1.775745,7,2
666,13,13,0,3678.2601,13321.3005,158,23,0.927371,7,2
667,11,11,0,3795.8475,13899.2377,164,21,0.547879,7,3
668,14,14,0,4087.8186,14879.0931,175,28,1.124134,7,2
669,14,14,0,4229.3000,16471.4998,145,31,0.929690,7,2
670,11,11,0,3841.2461,14776.2303,139,25,0.803383,7,2
671,12,12,0,4069.0481,15400.2404,156,30,1.081924,7,2
672,10,10,0,3642.6776,13983.3882,133,25,1.994696,7,4
673,13,13,0,3723.7738,13748.8690,152,24,0.737522,7,3
674,11,11,0,3405.6569,12288.2843,149,20,0.479262,7,3
675,15,15,0,4904.0827,18960.4134,174,32,1.292369,7,2
676,13,13,0,3368.8525,11764.2624,159,31,1.302957,6,2
677,14,14,0,4339.3425,16291.7127,170,30,2.294245,7,2
678,13,13,0,3998.5457,15642.7286,135,28,3.623976,7,2
679,10,10,0,4251.8779,16649.3893,146,26,0.562545,7,2
680,12,12,0,3678.2292,13481.1461,155,30,0.888216,6,3
681,12,12,0,3920.7233,14458.6167,162,25,0.798140,7,3
682,15,15,0,3777.5647,14592.8236,132,30,1.190136,7,2
683,11,11,0,3155.8780,10979.3901,152,23,1.717856,7,2
684,10,10,0,3618.3783,12966.8916,163,25,1.020010,7,3
685,12,12,0,3956.1559,14575.7795,164,29,1.234617,7,2
686,10,10,0,3769.2535,13831.2673,159,24,1.481993,7,2
687,11,11,0,3514.2061,13296.0305,135,26,1.101628,6,2
688,12,12,0,3372.0636,12125.3180,149,24,0.762908,7,2
689,12,12,0,3586.6948,13343.4740,144,26,2.523998,7,2
690,14,14,0,4333.4357,16017.1784,179,32,4.093763,7,2
691,11,11,0,3595.8538,12949.2692,159,25,1.023985,7,2
692,13,13,0,3979.3759,15631.8795,132,26,2.487395,7,2
693,12,12,0,3252.1677,12480.8387,117,25,1.209911,5,2
694,10,10,0,3538.3997,13136.9985,144,23,0.819295,7,2
695,15,15,0,3613.0935,12615.4673,170,30,3.075542,7,2
696,15,15,0,4348.7162,16348.5812,169,31,1.604270,7,3
697,15,15,0,3843.8448,14574.2242,143,28,2.641996,7,2
698,10,10,0,3239.5450,11872.7252,137,23,0.939251,6,2
699,16,16,0,4782.7905,19323.9524,141,37,2.512632,7,2
700,13,13,0,4521.4345,17512.1727,160,26,0.652390,7,4
701,14,14,0,3796.4975,13062.4876,186,31,0.918358,7,2
702,10,10,0,3356.2177,12766.0886,126,21,0.764238,6,2
703,16,16,0,4529.0395,16880.1974,179,33,1.243834,7,3
704,12,12,0,3561.9876,13529.9380,133,25,2.700818,7,2
705,11,11,0,3386.0543,12565.2715,137,21,1.286385,7,2
706,14,14,0,3835.1266,14435.6332,147,27,1.318759,7,2
707,12,12,0,3593.6350,13513.1750,139,24,0.752029,7,2
708,15,15,0,3506.3576,11911.7880,175,25,0.820061,7,2
709,16,16,0,4456.3836,17091.9179,160,30,1.829111,7,2
710,13,13,0,4147.2542,16011.2708,147,27,4.895786,7,3
711,11,11,0,3398.4191,12672.0957,135,21,2.605255,7,2
712,11,11,0,2911.7016,10128.5080,139,24,1.075438,6,2
713,11,11,0,4118.6636,15593.3178,158,29,1.355667,7,2
714,13,13,0,3140.3661,11171.8303,141,27,2.605343,6,2
715,12,12,0,3875.5913,13997.9564,170,25,1.985085,7,2
716,10,10,0,3179.9576,11404.7879,142,22,2.134415,6,2
717,15,15,0,4142.7529,15553.7644,160,29,1.320771,7,2
718,12,12,0,4932.5272,20032.6362,145,30,1.299238,7,2
719,10,10,0,3279.2789,11831.3946,145,25,1.095741,7,2
720,14,14,0,3849.7149,14848.5743,136,29,3.185095,6,2
721,11,11,0,3452.2863,12506.4316,150,24,1.324666,7,2
722,12,12,0,3968.5971,15387.9855,139,27,1.742786,7,2
723,13,13,0,3526.9330,12624.6650,157,29,1.522063,6,2
724,13,13,0,3387.4481,12062.2404,152,27,3.294690,7,2
725,15,15,0,3766.8395,13759.1975,157,29,1.042373,7,2
726,11,11,0,3966.4625,15552.3126,135,30,2.038587,6,2
727,12,12,0,3165.8212,11669.1058,129,20,0.983792,6,2
728,16,16,0,3971.0356,14925.1782,152,35,2.696451,7,2
729,13,13,0,4147.4282,14657.1409,193,27,0.666283,7,3
730,12,12,0,3164.4351,10787.1754,158,21,0.612105,6,2
731,13,13,0,3583.8300,12894.1501,157,24,1.437860,7,2
732,16,16,0,3947.9645,15149.8224,141,31,1.218519,7,2
733,10,10,0,3525.9844,12329.9219,169,25,2.713331,7,2
734,11,11,0,3593.5274,13862.6372,128,24,1.312423,7,2
735,10,10,0,3111.5088,11247.5439,136,20,0.735194,6,4
736,15,15,0,4585.9582,17749.7912,160,29,3.403730,7,2
737,14,14,0,4337.2320,15896.1601,182,26,2.384411,7,2
738,13,13,0,3602.5094,13092.5470,153,25,0.846099,7,2
739,16,16,0,4034.1270,15430.6352,146,33,1.683215,7,2
740,14,14,0,3932.7542,14953.7712,146,25,0.887316,7,2
741,11,11,0,3113.4427,10982.2136,144,21,1.249054,7,2
742,13,13,0,3534.6044,13068.0221,143,26,2.500677,6,2
743,12,12,0,3770.6440,14613.2198,133,26,2.511446,7,2
744,14,14,0,3998.0959,15460.4795,140,28,3.487808,7,2
745,16,16,0,4659.6443,17608.2213,177,33,4.229965,7,2
746,12,12,0,3387.0981,12700.4907,132,27,1.997378,5,2
747,10,10,0,3843.7176,14543.5878,148,25,0.748220,7,2
748,11,11,0,3359.1640,12090.8198,148,20,0.791534,7,2
749,14,14,0,3348.0939,12500.4694,130,25,1.759841,7,2
750,15,15,0,4109.8449,15739.2243,149,28,3.422039,7,2
751,12,12,0,3116.3570,11236.7850,136,22,2.580610,6,2
752,10,10,0,3222.5931,12272.9654,120,19,0.571501,6,2
753,14,14,0,4804.3847,19306.9234,146,35,1.962532,7,2
754,13,13,0,3931.0878,15185.4390,139,31,1.094781,7,2
755,11,11,0,3589.9330,13519.6651,140,26,2.282747,7,2
756,12,12,0,3494.5699,13032.8496,139,22,1.722610,7,2
757,10,10,0,3295.6315,12173.1576,135,21,1.480444,6,2
758,11,11,0,4134.3418,16091.7090,145,28,0.803228,7,3
759,13,13,0,3800.9394,14439.6971,142,25,1.735448,7,2
760,10,10,0,4391.7773,17518.8866,140,23,1.407072,7,3
761,11,11,0,3989.1963,15410.9815,143,27,0.902087,7,2
762,11,11,0,4521.1879,17750.9397,154,32,1.224856,7,3
763,13,13,0,3469.0925,12655.4627,147,30,1.178964,6,2
764,11,11,0,3111.3445,10516.7224,159,23,1.720417,6,2
765,12,12,0,3276.1347,12255.6733,128,20,1.618471,6,2
766,15,15,0,3908.2023,13416.0116,192,27,2.178044,7,2
767,10,10,0,2586.5200,9362.6000,111,16,1.085339,5,3
768,16,16,0,3604.8254,12319.1272,177,31,2.412595,7,2
769,16,16,0,4060.4884,14582.4419,178,29,4.461022,7,2
770,16,16,0,4045.3730,14811.8649,168,31,3.306153,7,2
771,14,14,0,4464.8859,17159.4294,161,25,0.933209,7,2
772,14,14,0,4114.9258,16079.6288,139,34,1.395352,7,2
773,10,10,0,3701.5773,14292.8866,133,24,1.727889,7,2
774,10,10,0,3641.0219,13795.1093,140,25,1.647305,7,2
775,10,10,0,2820.1834,10220.9168,121,18,0.999753,6,2
776,10,10,0,4103.9406,16159.7028,138,24,0.921781,7,2
777,12,12,0,3693.2167,13216.0836,165,32,1.089327,7,2
778,14,14,0,3223.9603,11764.8014,134,24,2.498247,6,2
779,15,15,0,4137.9219,15884.6096,147,30,1.462339,7,2
780,10,10,0,3427.9717,12474.8586,148,28,1.795848,6,2
781,14,14,0,3369.8901,11839.4505,156,28,2.613422,7,2
782,15,15,0,3617.3253,13051.6263,156,31,2.708471,6,2
783,15,15,0,3641.3407,13811.7035,135,31,2.687249,7,2
784,11,11,0,4213.6819,15578.4093,174,29,1.192486,7,2
785,15,15,0,4066.5168,15042.5842,165,38,1.835953,7,2
786,14,14,0,3849.1263,14285.6317,154,28,1.624791,7,2
787,11,11,0,3736.1258,13695.6291,158,26,0.788350,7,2
788,15,15,0,4316.0555,15650.2775,186,38,2.614193,7,2
789,16,16,0,3650.2906,13446.4528,147,25,2.577226,7,2
790,14,14,0,3747.3406,13716.7031,156,25,0.719131,7,3
791,12,12,0,3735.6301,14513.1506,129,26,2.149533,7,2
792,14,14,0,3834.0153,14750.0765,136,24,2.393421,7,2
793,10,10,0,3896.4467,14772.2335,150,29,1.704030,7,2
794,13,13,0,3736.4750,14607.3748,126,25,1.373919,6,2
795,11,11,0,3820.5480,13912.7400,166,25,0.783330,6,3
796,10,10,0,3546.0426,12505.2129,166,24,0.863566,7,3
797,14,14,0,3818.9197,14204.5983,152,28,1.516171,7,2
798,11,11,0,3034.6240,11193.1202,124,19,1.421241,7,2
799,16,16,0,4074.6092,15478.0458,150,28,1.927003,7,2
800,14,14,0,3670.7308,13993.6538,134,25,4.752216,7,3
801,13,13,0,3423.0780,12750.3900,135,22,1.448266,7,2
802,13,13,0,3374.6219,12238.1097,144,24,1.760552,7,2
803,11,11,0,3243.5795,10527.8977,181,29,1.075784,7,2
804,11,11,0,3967.4403,14512.2013,169,25,1.258653,7,2
805,16,16,0,4078.7011,15313.5056,156,31,3.485381,7,2
806,15,15,0,4071.7791,15658.8954,144,27,4.903023,7,3
807,15,15,0,4216.2712,15931.3561,160,30,1.493754,7,2
808,16,16,0,3759.3029,13321.5143,169,29,1.338842,7,2
809,15,15,0,4200.5109,15892.5547,159,34,2.040644,7,2
810,14,14,0,3897.2248,14276.1238,163,26,0.862715,6,2
811,14,14,0,4165.0224,14755.1119,191,30,0.732266,7,3
812,10,10,0,3338.9408,11889.7040,152,21,1.103717,7,2
813,13,13,0,3817.5224,13782.6118,167,32,1.052550,7,2
814,16,16,0,4187.1602,16185.8010,146,32,2.691407,7,2
815,14,14,0,3501.1280,12460.6398,157,26,1.012520,7,2
816,16,16,0,4404.2675,16496.3375,171,39,2.823106,7,2
817,16,16,0,4197.6472,16223.2362,146,30,1.499644,7,2
818,12,12,0,3159.3435,10831.7176,155,22,0.680782,6,2
819,11,11,0,3593.6863,13318.4315,147,25,0.931911,7,2
820,12,12,0,3110.4675,9647.3375,187,25,3.214479,7,2
821,12,12,0,3876.9199,13824.5996,176,29,1.073440,7,2
822,14,14,0,4365.4672,16052.3362,181,34,2.037397,7,2
823,10,10,0,3807.7884,14463.9420,145,23,0.995396,7,2
824,14,14,0,3549.5587,13107.7936,144,29,3.829931,7,2
825,14,14,0,3858.8402,14194.2011,159,35,2.869244,7,2
826,13,13,0,3983.9478,14709.7389,163,29,3.217431,7,2
827,11,11,0,3820.5268,14592.6342,141,23,1.370904,7,3
828,12,12,0,3491.1577,12510.7885,155,21,1.811301,7,2
829,10,10,0,3205.0430,11660.2152,138,24,1.003235,7,2
830,10,10,0,3530.1965,13635.9824,126,19,0.581099,6,2
831,15,15,0,4098.0722,16115.3609,134,28,2.721358,7,2
832,13,13,0,3453.5761,12802.8807,139,27,3.736722,7,2
833,11,11,0,3573.8155,13219.0776,146,24,0.918472,6,2
