trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
954,15,15,0,3442.2600,12796.3000,135,25,0.653349,7,2,certificate
955,14,14,0,3703.0801,14230.4006,132,24,0.880162,7,2,certificate
956,12,12,0,3770.9138,14114.5689,149,19,0.360592,7,3,certificate
957,14,14,0,3833.2443,13796.2214,168,24,0.460301,7,3,certificate
958,10,10,0,3859.0261,14475.1303,153,20,0.439052,7,4,certificate
959,15,15,0,3911.8832,15184.4159,134,24,0.851060,7,2,certificate
960,11,11,0,3549.2428,13156.2141,145,21,0.489802,7,2,certificate
961,11,11,0,3923.8119,15154.0596,140,20,0.398803,7,2,certificate
962,15,15,0,4149.6711,16343.3556,135,25,0.697184,7,2,certificate
963,13,13,0,3864.8446,14779.2229,141,26,0.744776,7,2,certificate
964,15,15,0,3904.0655,14930.3276,141,27,0.810358,7,2,certificate
965,14,14,0,3341.0187,12330.0935,135,25,0.662810,7,2,certificate
966,16,16,0,4479.9360,17389.6798,154,26,0.635527,7,2,certificate
967,13,13,0,3653.7038,13333.5190,154,20,0.428290,7,2,certificate
968,16,16,0,3536.2677,13336.3384,132,25,0.824835,7,2,certificate
969,15,15,0,3733.8126,13679.0631,154,25,0.589820,7,2,certificate
970,13,13,0,3300.8276,11479.1380,157,21,0.653501,7,2,certificate
971,14,14,0,3747.3992,14416.9960,133,20,0.430956,7,2,certificate
972,15,15,0,3687.1582,13420.7911,155,25,0.832552,7,2,certificate
973,12,12,0,2970.5746,10457.8730,137,19,0.491075,7,2,certificate
974,12,12,0,3306.7633,11933.8164,144,22,0.539388,7,3,certificate
975,14,14,0,4130.2852,16026.4262,143,24,0.456769,7,2,certificate
976,14,14,0,3481.1607,12400.8035,156,27,0.684966,7,2,certificate
977,11,11,0,2930.9995,10184.9973,140,21,0.701449,7,2,certificate
978,15,15,0,3951.5477,14672.7384,158,27,0.514772,7,2,certificate
979,11,11,0,3996.4516,15212.2579,151,25,0.426225,7,3,certificate
980,13,13,0,3646.8729,13629.3643,143,23,0.616842,7,2,certificate
981,16,16,0,3767.9452,13909.7259,151,24,0.466323,7,3,certificate
982,14,14,0,3498.4647,12737.3234,147,26,0.622912,7,2,certificate
983,13,13,0,3968.2455,15656.2277,129,25,0.780638,7,2,certificate
984,12,12,0,3173.0620,10950.3101,155,22,0.509749,7,2,certificate
985,14,14,0,3667.8916,13009.4580,166,22,0.482114,7,2,certificate
986,13,13,0,4055.5709,15537.8545,148,25,0.359207,7,2,certificate
987,16,16,0,3839.4981,14847.4904,132,28,0.693139,7,2,certificate
988,11,11,0,2997.1327,9795.6637,164,23,0.747424,7,2,certificate
989,12,12,0,4107.8438,16139.2191,137,22,0.365993,7,2,certificate
990,13,13,0,3444.3812,12466.9060,148,21,0.348579,7,3,certificate
991,12,12,0,3492.3675,13306.8375,130,19,0.410344,7,2,certificate
992,15,15,0,3609.0022,13640.0111,135,24,0.428673,7,3,certificate
993,15,15,0,3241.1984,11495.9921,145,25,0.383770,7,2,certificate
994,12,12,0,3312.8519,11949.2597,144,22,0.895322,7,2,certificate
995,16,16,0,3412.1868,11825.9340,162,25,1.289868,7,2,certificate
996,14,14,0,4030.6038,15598.0188,141,25,0.331182,7,2,certificate
997,14,14,0,3737.6767,13818.3833,151,24,0.397378,7,2,certificate
998,13,13,0,3940.9646,14684.8231,157,25,0.217782,7,2,certificate
999,12,12,0,3540.6819,13228.4094,140,21,0.191108,7,2,certificate
